id_periodo,Año,Mes,Nombre Servicio,Departamento,Municipio,Servicio Hospitalario,Total Pacientes,Total Componentes
,2024,JUNIO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,Ginecologia,10,27
,2024,JUNIO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),3,3
,2024,JUNIO,UNLAB SOMA sede Chigorodó,ANTIOQUIA,CHIGORODÓ,Cirugia General,1,4
,2024,JUNIO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Urgencias,60,122
,2024,JUNIO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,20,122
,2024,JUNIO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Cirugia General,10,20
,2024,JUNIO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,112,430
,2024,JUNIO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,10,37
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Urgencias,101,219
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Ginecologia,2,3
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),1,1
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),7,9
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,UCI Adultos,70,222
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Cirugia General,23,69
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Transplantes,22,67
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Medicina Interna,78,151
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Ambulatorio,27,50
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Oncologia,35,65
,2024,JUNIO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,39,109
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Urgencias,13,31
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Obstetricia,17,54
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),22,53
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,UCI Adultos,5,167
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Cirugia General,4,9
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Medicina Interna,16,33
,2024,JUNIO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,8,22
,2024,JUNIO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Urgencias,28,57
,2024,JUNIO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,UCI Adultos,23,118
,2024,JUNIO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Cirugia General,4,7
,2024,JUNIO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Hematologia,22,77
,2024,JUNIO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,17,28
,2024,JUNIO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,10,40
,2024,JUNIO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Urgencias,11,27
,2024,JUNIO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Cirugia General,3,13
,2024,JUNIO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Medicina Interna,18,42
,2024,JUNIO,LABORATORIO MEDICO LAS AMERICAS SEDE SUR,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,12,40
,2024,JUNIO,SYNLAB SEDE INTERQUIROFANOS,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,5,11
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Urgencias,51,126
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),16,54
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),85,219
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,UCI Adultos,43,231
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,12,70
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Cirugia General,62,162
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Hematologia,3,3
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Transplantes,1,2
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Medicina Interna,88,289
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Unidad de Quemados,5,12
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Oncologia,33,219
,2024,JUNIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,Otros,3,4
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Urgencias,30,140
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Obstetricia,4,10
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),14,28
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,UCI Adultos,24,128
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia Cardiotoracica,2,58
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Cirugia General,6,15
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Hematologia,31,78
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Oncologia,19,75
,2024,JUNIO,HOSPITAL MANUEL URIBE ANGEL E.S.E,ANTIOQUIA,ENVIGADO,Unidad de cuidado intermedio adultos,6,35
,2024,JUNIO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,UCI Adultos,8,21
,2024,JUNIO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Cirugia Cardiotoracica,7,27
,2024,JUNIO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,Unidad de cuidado cronico,8,16
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Urgencias,60,113
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Ginecologia,13,22
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,UCI Adultos,26,50
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Cirugia General,30,57
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,Medicina Interna,24,40
,2024,JUNIO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Urgencias,2,4
,2024,JUNIO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,1,5
,2024,JUNIO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Neurocirugia,3,13
,2024,JUNIO,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,ANTIOQUIA,MEDELLÍN,Otros,8,13
,2024,JUNIO,ANGIOSUR S.A.S.,ANTIOQUIA,ITAGUI,Cirugia General,1,6
,2024,JUNIO,ANGIOSUR S.A.S.,ANTIOQUIA,ITAGUI,Medicina Interna,3,12
,2024,JUNIO,ANGIOSUR S.A.S.,ANTIOQUIA,ITAGUI,Otros,1,44
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Urgencias,45,115
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,UCI Adultos,26,183
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia Cardiotoracica,3,6
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Cirugia General,9,28
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Ortopedia,10,22
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Hematologia,13,148
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Medicina Interna,7,29
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Otros,2,6
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado intermedio adultos,21,61
,2024,JUNIO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,Unidad de cuidado cronico,5,26
,2024,JUNIO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,5,12
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Urgencias,19,48
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Obstetricia,4,11
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),3,3
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),7,11
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,UCI Adultos,14,279
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,8,86
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Cirugia General,6,12
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Medicina Interna,5,10
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Oncologia,7,139
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Otros,3,3
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,4,54
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Urgencias,14,27
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Ginecologia,9,24
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Obstetricia,11,21
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),5,5
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,UCI Adultos,10,55
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Cirugia General,9,21
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Urologia,3,4
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Ortopedia,6,13
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Medicina Interna,13,39
,2024,JUNIO,LABORATORIO TEST,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,8,27
,2024,JUNIO,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Ginecologia,1,2
,2024,JUNIO,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Obstetricia,2,6
,2024,JUNIO,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Cirugia General,1,2
,2024,JUNIO,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,ANTIOQUIA,CIUDAD BOLÍVAR,Medicina Interna,5,10
,2024,JUNIO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,Urgencias,14,28
,2024,JUNIO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,Ortopedia,5,9
,2024,JUNIO,UNIDAD HOSPITALARIA DE BELEN HECTOR ABAD GOMEZ,ANTIOQUIA,MEDELLÍN,Medicina Interna,7,12
,2024,JUNIO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Urgencias,5,11
,2024,JUNIO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Obstetricia,1,2
,2024,JUNIO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,UCI Adultos,7,44
,2024,JUNIO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Cirugia General,2,4
,2024,JUNIO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,Medicina Interna,5,9
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Urgencias,6,12
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Pediatria (UCI o unidad de cuidado intermedio pediatrica),8,42
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,UCI Adultos,27,227
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Cirugia Cardiotoracica,46,366
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Medicina Interna,15,28
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Ambulatorio,1,2
,2024,JUNIO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,4,90
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Urgencias,2,6
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,2
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Cirugia General,2,4
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,Medicina Interna,2,12
,2024,JUNIO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Urgencias,3,13
,2024,JUNIO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Cirugia General,1,2
,2024,JUNIO,CEDIMED POBLADO,ANTIOQUIA,MEDELLÍN,Medicina Interna,2,5
,2024,JUNIO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Urgencias,48,108
,2024,JUNIO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,UCI Adultos,92,319
,2024,JUNIO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Cirugia General,39,193
,2024,JUNIO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Ortopedia,11,22
,2024,JUNIO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Medicina Interna,133,497
,2024,JUNIO,IPS UNIVERSITARIA SEDE CLINICA LEON XIII,ANTIOQUIA,MEDELLÍN,Oncologia,1,1
,2024,JUNIO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Urgencias,10,19
,2024,JUNIO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Obstetricia,4,11
,2024,JUNIO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Pediatria (UCI o unidad de cuidado intermedio pediatrica),1,1
,2024,JUNIO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Cirugia General,3,14
,2024,JUNIO,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Medicina Interna,2,10
,2024,JUNIO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Urgencias,26,68
,2024,JUNIO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,UCI Adultos,9,50
,2024,JUNIO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Cirugia General,12,39
,2024,JUNIO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Medicina Interna,19,45
,2024,JUNIO,CLINICA ANTIOQUIA S.A.,ANTIOQUIA,ITAGUI,Unidad de cuidado intermedio adultos,5,35
,2024,JUNIO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Urgencias,5,10
,2024,JUNIO,CLINICA ANTIOQUIA - SEDE NORTE,ANTIOQUIA,BELLO,Medicina Interna,2,5
,2024,JUNIO,INSTITUTO DEL CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,Medicina Interna,15,32
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Urgencias,39,100
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Obstetricia,8,21
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),13,38
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Pediatria (UCI o unidad de cuidado intermedio pediatrica),18,183
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,UCI Adultos,26,169
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Cirugia Cardiotoracica,9,33
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Cirugia General,10,26
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Transplantes,10,26
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Medicina Interna,44,143
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Oncologia,13,22
,2024,JUNIO,SOCIEDAD MEDICA RIONEGRO S.A. SOMER S.A,ANTIOQUIA,RIONEGRO,Unidad de cuidado intermedio adultos,13,36
,2024,JUNIO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Urgencias,6,11
,2024,JUNIO,CLINICA DE LA POLICIA REGIONAL VALLE DE ABURRA,ANTIOQUIA,ENVIGADO,Medicina Interna,6,9
,2024,JUNIO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Urgencias,5,12
,2024,JUNIO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Ginecologia,1,3
,2024,JUNIO,E.S.E HOSPITAL SAN VICENTE DE PAUL DE CALDAS,ANTIOQUIA,CALDAS,Cirugia General,7,17
,2024,JUNIO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Urgencias,12,24
,2024,JUNIO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Obstetricia,7,15
,2024,JUNIO,UNIDAD HOSPITALARIA DE MANRRIQUE HERMENEGILDO DE FEX,ANTIOQUIA,MEDELLÍN,Cirugia General,1,2
,2024,JUNIO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Ginecologia,17,45
,2024,JUNIO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Obstetricia,18,37
,2024,JUNIO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Neonatos (Unidad de cuidado intensivo o intermedio neonatal),21,54
,2024,JUNIO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Cirugia Plastica,1,2
,2024,JUNIO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Ortopedia,1,3
,2024,JUNIO,SYNLAB SEDE CIUDAD DEL RIO,ANTIOQUIA,MEDELLÍN,Medicina Interna,9,49
,2024,JUNIO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Urgencias,34,137
,2024,JUNIO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,UCI Adultos,11,169
,2024,JUNIO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Cirugia General,7,17
,2024,JUNIO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Transplantes,3,13
,2024,JUNIO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Ambulatorio,1,1
,2024,JUNIO,CENTRO ONCOLOGICO DE ANTIOQUIA S.A.,ANTIOQUIA,ENVIGADO,Otros,48,137
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Urgencias,9,17
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Ginecologia,2,4
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Pediatria (UCI o unidad de cuidado intermedio pediatrica),2,3
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Cirugia General,12,43
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,Medicina Interna,9,18
,2024,JUNIO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Ginecologia,1,2
,2024,JUNIO,CLINICA GENEZEN S.A.S SEDE PUERTO BERRIO,ANTIOQUIA,PUERTO BERRÍO,Medicina Interna,5,6
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Urgencias,10,31
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,UCI Adultos,7,30
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Cirugia General,8,18
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Medicina Interna,11,26
,2024,JUNIO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,Unidad de cuidado intermedio adultos,8,13
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Urgencias,1,2
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Ginecologia,3,7
,2024,JUNIO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,ANTIOQUIA,TURBO,Obstetricia,2,3
