Año,Mes,Nombre Servicio,Departamento,Municipio,Codigo Banco,Nombre Banco,componente,Solicitados,Entregados,% Satisfaccion
2024,MAYO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7,7,"100,00"
2024,MAYO,SYNLAB SEDE EL TESORO,ANTIOQUIA,MEDELLÍN,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,3,3,"100,00"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,265,247,"93,21"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,13,13,"100,00"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,30,22,"73,33"
2024,MAYO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,50,50,"100,00"
2024,MAYO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,05-615-24 ,CLINICA SOMER,PLASMA FRESCO CONGELADO,7,7,"100,00"
2024,MAYO,CLINICA SAN JUAN DE DIOS LA CEJA,ANTIOQUIA,LA CEJA,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS,4,4,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS POBRES EN LEUCOCITOS,555,555,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,ALICUOTA DE GLOBULOS ROJOS POBRES EN LEUCOCITOS,21,21,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),145,145,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,ALICUOTA DE GLOBULOS ROJOS FILTRADA,62,62,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,15,15,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS POBRES EN LEUCOCITOS,265,265,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS FILTRADAS,114,114,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS FILTRADAS IRRADIADAS,25,25,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,CRIOPRECIPITADO,89,89,"100,00"
2024,MAYO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLASMA FRESCO CONGELADO,142,142,"100,00"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,47,47,"100,00"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,ANTIOQUIA,YOLOMBÓ,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16,16,"100,00"
2024,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,47,47,"100,00"
2024,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),479,479,"100,00"
2024,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,220,220,"100,00"
2024,MAYO,CLINICA VIDA SEDE HOSPITALARIA,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,49,49,"100,00"
2024,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS,1,1,"100,00"
2024,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,7,7,"100,00"
2024,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,11,11,"100,00"
2024,MAYO,LABORATORIO MEDICO DE REFERENCIA,ANTIOQUIA,MEDELLÍN,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS AFERESIS,3,3,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),727,727,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,PLAQUETAS AFERESIS FILTRADAS,209,209,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,PLASMA FRESCO CONGELADO,138,138,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,CRIOPRECIPITADO,77,77,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,ALICUOTA PLAQUETAS AFERESIS,5,5,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),2,2,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),28,28,"100,00"
2024,MAYO,PROMOTORA MEDICA LAS AMERICAS S.A,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS FILTRADAS,1,1,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,CRIOPRECIPITADO,18,18,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS POBRES EN LEUCOCITOS,14,14,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-615-24 ,CLINICA SOMER,PLAQUETAS AFERESIS FILTRADAS,2,2,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,1,1,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,5,5,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS POBRES EN LEUCOCITOS,19,19,"100,00"
2024,MAYO,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,ANTIOQUIA,RIONEGRO,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS FILTRADAS,3,3,"100,00"
2024,MAYO,ESE HOSPITAL CESAR URIBE PIEDRAHITA,ANTIOQUIA,CAUCASIA,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,60,28,"46,67"
2024,MAYO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,66,66,"100,00"
2024,MAYO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,66,66,"100,00"
2024,MAYO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,13,13,"100,00"
2024,MAYO,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,ANTIOQUIA,BELLO,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,53,53,"100,00"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,11-001-6  ,HOSPITAL UNIVERSITARIO CLINICA SAN RAFAEL,GLOBULOS ROJOS POBRES EN LEUCOCITOS,14,14,"100,00"
2024,MAYO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,ANTIOQUIA,YARUMAL,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,32,32,"100,00"
2024,MAYO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),390,390,"100,00"
2024,MAYO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,PLASMA FRESCO CONGELADO,130,130,"100,00"
2024,MAYO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,PLAQUETAS AFERESIS,48,48,"100,00"
2024,MAYO,CLINICA MEDELLIN SEDE OCCIDENTE,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,CRIOPRECIPITADO,101,100,"99,01"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,12,12,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLAQUETAS AFERESIS,13,13,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,CRIOPRECIPITADO,5,5,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,PLASMA FRESCO CONGELADO,13,13,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS,2,2,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,CRIOPRECIPITADO,6,6,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,133,133,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,10,10,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,5,5,"100,00"
2024,MAYO,IPS SAN MARCOS DE LEON NORTE S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,4,4,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,97,97,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),103,103,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,GLOBULOS ROJOS LEUCORREDUCIDOS IRRADIADOS,2,2,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,CRIOPRECIPITADO,4,4,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLASMA FRESCO CONGELADO,48,48,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS,71,71,"100,00"
2024,MAYO,NUEVA CLINICA SAGRADO CORAZON S.A.S,ANTIOQUIA,MEDELLÍN,05-001-4  ,CRUZ ROJA COLOMBIANA SECCIONAL ANTIOQUIA,PLAQUETAS AFERESIS IRRADIADAS,6,6,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),574,574,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLAQUETAS AFERESIS FILTRADAS,32,32,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,CRIOPRECIPITADO,78,78,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-1  ,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO GUTIERREZ,PLASMA FRESCO CONGELADO,304,304,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-10 ,CLINICA MEDELLIN,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5,5,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),6,6,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5,5,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),3,3,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-9  ,Promotora Médica Las Américas S.A,CRIOPRECIPITADO,20,20,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-3  ,HOSPITAL PABLO TOBON URIBE,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),22,22,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-615-24 ,CLINICA SOMER,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),5,5,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-5  ,CLINICA LEON XIII - UNIVERSIDAD DE ANTIOQUIA,GLOBULOS ROJOS ESTANDAR,3,3,"100,00"
2024,MAYO,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ E.S.E,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS ESTANDAR,5,5,"100,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),31,31,"100,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,GLOBULOS ROJOS POBRES EN LEUCOCITOS,90,63,"70,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,ALICUOTA DE GLOBULOS ROJOS FILTRADA,12,12,"100,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,CRIOPRECIPITADO,45,45,"100,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,11-001-32 ,FUNDACION HEMATOLOGICA COLOMBIA SEDE BOGOTA,PLASMA FRESCO CONGELADO,31,26,"83,87"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,6,6,"100,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS FILTRADA,20,20,"100,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS,10,9,"90,00"
2024,MAYO,CLINICA UNIVERSITARIA BOLIVARIANA,ANTIOQUIA,MEDELLÍN,05-001-3  ,HOSPITAL PABLO TOBON URIBE,PLAQUETAS AFERESIS,2,2,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS FILTRADA,20,20,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA DE GLOBULOS ROJOS POBRES EN LEUCOCITOS,4,4,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,ALICUOTA PLAQUETAS AFERESIS,3,3,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,CRIOPRECIPITADO,254,254,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS AFERESIS,8,8,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS LEUCORREDUCIDOS (FILTRADOS),212,212,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,138,138,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLAQUETAS AFERESIS POBRES EN LEUCOCITOS,128,128,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO AFERESIS,52,52,"100,00"
2024,MAYO,CLINICA CARDIO VID,ANTIOQUIA,MEDELLÍN,05-001-6  ,CLINICA CARDIO VID,PLASMA FRESCO CONGELADO,151,151,"100,00"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,GLOBULOS ROJOS POBRES EN LEUCOCITOS,133,116,"87,22"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLAQUETAS AFERESIS FILTRADAS,11,7,"63,64"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,PLASMA FRESCO CONGELADO,40,15,"37,50"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-2  ,HOSPITAL UNIVERSITARIO SAN VICENTE FUNDACION,CRIOPRECIPITADO,142,10,"7,04"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16,12,"75,00"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLAQUETAS AFERESIS FILTRADAS,29,22,"75,86"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,PLASMA FRESCO CONGELADO,8,2,"25,00"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-23 ,Laboratorio Medico de Referencia S.A.S,CRIOPRECIPITADO,22,22,"100,00"
2024,MAYO,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,ANTIOQUIA,RIONEGRO,05-001-6  ,CLINICA CARDIO VID,GLOBULOS ROJOS POBRES EN LEUCOCITOS,16,14,"87,50"
